1880177	2554
1885145	2554
1890145	2554
1895145	2554
1900145	2554
1905145	2554
1910146	2554
1915148	3278
1920136	3278
1925146	3278
1930136	3278
1935136	3278
1940136	3278
1945146	3278
1950136	3278
1955136	3278
1960137	3278
1965137	3278
1970135	3278
1975136	3278
1980136	3278
1985137	3278
1990136	3278
1995136	3278
2000136	3278
2005137	3278
2010137	3278
2015137	3278
2020137	3278
2025137	3278
2030137	3278
2035137	3278
2040137	3278
2045137	3278
2050137	3278
2055138	3278
2060138	3278
2065138	3278
2070189	3278
2075138	3278
2080138	3278
2085138	3278
2090138	3278
2095138	3278
2100138	3278
2105138	3278
2110138	3278
2115139	3278
2120139	3278
2125139	3278
2130139	3278
2135139	3278
2140139	3278
2145139	3278
2150139	3278
2155139	3278
2160139	3278
2165139	3278
2170140	3278
2175140	3278
2180140	3278
2185140	3278
2190140	3278
2195205	3278
2200202	3278
2205140	3278
2210140	3278
2215140	3278
2220140	3278
2225140	3278
2230141	3278
2235141	3278
2240141	3278
2245141	3278
2250141	3278
2255141	3278
2260141	3278
2265141	3278
2270141	3278
2275181	3278
2280141	3278
2285142	3278
2290213	3278
2295135	3278
2300135	3278
2305142	3278
2310142	3278
2315142	3278
2320142	3278
2325142	3278
2330135	3278
2335142	3278
2340142	3278
2345143	3278
2350143	3278
2355135	3278
2360143	3278
2365143	3278
2370143	3278
2375143	3278
2380135	3278
2385143	3278
2390143	3278
2395143	3278
2400143	3278
2405144	3278
2410144	3278
2415136	3278
2420144	3278
2425144	3278
2430144	3278
2435144	3278
2440144	3278
2445135	3278
2450144	3278
2455144	3278
2460144	3278
2465135	3278
2470135	3278
2475135	3278
2480135	3278
2485135	3278
2490135	3278
2495135	3278
2500135	3278
2505135	3278
2510135	3278
2515135	3278
2520136	3278
2525136	3278
2530136	3278
2535136	3278
2540136	3278
2545136	3278
2550136	3278
2555136	3278
2560135	3278
2565136	3278
2570136	3278
2575136	3278
2580137	3278
2585137	3278
2590137	3278
2595137	3278
2600137	3278
2605137	3278
2610137	3278
2615149	3278
2620137	3278
2625137	3278
2630137	3278
2635137	3278
2640138	3278
2645138	3278
2650138	3278
2655139	3278
2660138	3278
2665138	3278
2670138	3278
2675138	3278
2680138	3278
2685138	3278
2690138	3278
2695139	3278
2700139	3278
2705139	3278
2710139	3278
2715139	3278
2720139	3278
2725139	3278
2730139	3278
2735139	3278
2740139	3278
2745139	3278
2750139	3278
2755135	3278
2760140	3278
2765140	3278
2770140	3278
2775140	3278
2780140	3278
2785140	3278
2790140	3278
2795140	3278
2800140	3278
2805191	3278
2810140	3278
2815140	3278
2820140	3278
2825140	3278
2830141	3278
2835141	3278
2840141	3278
2845141	3278
2850141	3278
2855141	3278
2860141	3278
2865141	3278
2870141	3278
2875141	3278
2880141	3278
2885141	3278
2890142	3278
2895142	3278
2900142	3278
2905142	3278
2910142	3278
2915142	3278
2920142	3278
2925142	3278
2930142	3278
2935142	3278
2940142	3278
2945142	3278
2950142	3278
2955143	3278
2960143	3278
2965143	3278
2970143	3278
2975143	3278
2980143	3278
2985143	3278
2990143	3278
2995143	3278
3000143	3278
3005143	3278
3010144	3278
3015144	3278
3020144	3278
3025144	3278
3030144	3278
3035144	3278
3040144	3278
3045144	3278
3050144	3278
3055144	3278
3060144	3278
3065144	3278
3070135	3278
3075145	3278
3080135	3278
3085135	3278
3090135	3278
3095135	3278
3100135	3278
3105135	3278
3110135	3278
3115135	3278
3120135	3278
3125135	3278
