65999	42
66000	42
66034	1
67661	1
67664	183
68345	1
68346	157
68953	1
68970	1
68971	215
124599	1
124600	171
124645	1
124646	168
126542	1
126543	154
126701	1
126702	218
126803	1
126804	176
127527	1
127606	1
127607	276
170652	1
954819	332
954823	179
954825	278
955062	566
955830	283
955968	676
957064	184
957065	635
978005	1
978041	1
978042	690
985228	2953
993817	3488
1005618	3786
1017199	5
1018066	4088
1018274	591
1028813	4414
1033209	4779
1037172	5295
1040685	6031
1072048	7557
1078275	591
1135486	7557
1138276	591
1198279	591
1201190	7557
1258289	591
1269920	7557
1289265	7557
1318305	591
1318329	7557
1329945	7557
1359704	7557
1378309	591
1384422	7557
1400078	7557
1411501	7557
1422911	7557
1435199	7557
1438319	591
1447025	7557
1458364	7557
1467984	7557
1478883	7557
1488721	7557
1498329	591
1498476	7557
1505710	7557
1512967	7557
1520008	7557
1526826	7557
1534179	7557
1541094	7557
1547997	7557
1554911	7557
1558339	591
1561742	7557
1569226	7557
1577096	7557
1584341	7557
1591189	7557
1598393	7557
1605535	7557
1612342	7557
1619803	7557
1620865	591
1627150	7557
1634143	7557
1641070	7557
1647693	7557
1655031	7557
1662048	7557
1669077	7557
1676053	7557
1683555	7557
1690153	7557
1697830	7557
1704199	7557
1710945	7557
1717272	7557
1740295	7557
1756318	7557
1768866	7557
1791841	7557
1806141	7557
1808983	591
1823052	7557
1832493	7557
1841412	7557
1850060	7557
1860203	7557
1868864	7557
1879098	7557
1890266	7557
1912497	636
1912508	443
1912510	749
1912512	445
1912513	815
1912519	695
1912547	2453
1912548	5286
1912549	7366
1912550	8215
1912551	8339
1912552	8578
1912553	9853
1912554	2957
1912556	447
1912557	532
1912576	1232
1912578	446
1912586	254
1912626	2015
1912634	2098
1912643	603
1912644	1578
1912648	2264
1912649	2347
1912656	2430
1912659	2513
1912662	2342
1912663	254
1913022	749
1913023	254
1913024	749
1913025	254
1913026	749
1913027	254
1914822	749
1914823	254
1914832	1836
1914833	1003
1915149	1003
1915730	1003
1918168	1003
1918178	749
1918180	254
1918185	1003
1918187	1003
1918189	1003
1918995	749
1918996	254
1919489	1003
1919491	1003
1920240	1003
1921201	1003
1921906	1003
1921907	1003
1923230	1003
1923232	1003
1923235	1057
1924036	1003
1924570	2006
1925089	1003
1926511	1003
1926890	1752
1926891	254
1927570	1003
1927571	1057
1927572	1003
1928792	1003
1929625	1003
1929627	1003
1930207	1003
1930603	1003
1932101	1003
1932102	1003
1932828	749
1932829	1311
1932830	1003
1933943	749
1933944	254
1934843	2006
1935383	1003
1935384	1003
1938770	1752
1938771	254
1938791	1003
1938797	1057
1938818	749
1938819	254
1938960	1003
1939480	1003
1939481	1003
1940421	1003
1940437	1003
1941916	1003
1941917	1003
1942561	1003
1942562	1057
1942563	1003
1943930	749
1943931	254
1944480	749
1944481	1257
1945250	1003
1945890	1003
1946895	2006
1947561	1003
1947562	1057
1947563	1003
1948975	1003
1949378	1003
1950002	1752
1950003	254
1950830	1003
1951961	749
1951962	1257
1952562	2060
1952563	1003
1953932	749
1953933	254
1954631	1003
1954632	1003
1955470	749
1955471	254
1955475	1003
1956751	1003
1957502	1003
1957503	1003
1957511	1806
1957512	254
1957675	7557
1958932	1003
1959481	1003
1959482	1003
1960314	1003
1960930	1003
1961881	749
1961882	1257
1962561	1003
1962562	1057
1962563	1003
1963935	1003
1964551	1003
1964552	1003
1965851	1752
1965852	254
1966921	749
1966922	1257
1968077	1003
1968078	1806
1968079	254
1968969	749
1968970	254
1969675	1752
1969676	254
1970364	1003
1970368	1003
1972166	659
1972167	749
1972169	4758
1972170	5741
1972171	7735
1972172	5346
1972179	5338
1972180	7220
1972181	6089
1972182	4000
1972183	5768
1972184	1003
1972630	1003
1972631	1806
1972632	254
1973931	1003
1974481	1003
1974482	1003
1975370	1003
1975371	1003
1977245	2006
1977562	2060
1977563	1003
1978997	1003
1979481	1003
1979482	1003
1980354	749
1980355	1257
1982104	1003
1982725	2006
1983730	2060
1984776	1003
1984781	1003
1984782	1003
1985139	1003
1985983	1003
1986915	1003
1986916	1003
1987763	749
1987764	254
1987765	1057
1987766	1003
1989036	1003
1989491	1003
1989492	1003
1990741	1752
1990742	254
1991845	7557
1993204	1752
1993205	1257
1993208	2060
1993878	1003
1994362	1003
1994997	1003
1995000	1003
1995854	1003
1996882	1003
1996883	1003
1997582	1003
1997584	1057
1997585	1003
1999134	1003
1999135	1003
1999707	1003
2000323	1003
2000843	1003
2001058	7557
2001940	1752
2001941	254
2002612	1003
2002613	1057
2002614	1003
2003952	1003
2004537	749
2004538	1257
2005244	1003
2005872	1003
2006882	1003
2006883	1003
2007567	1003
2007568	1057
2007569	1003
2009055	1003
2009824	1003
2009825	749
2009826	254
2010333	1003
2010805	1003
2011892	1003
2011893	1003
2012612	2060
2012613	1003
2014002	1003
2014834	2006
2015501	2006
2016022	591
2017420	2006
2017956	844
2017957	1882
2017959	1636
2017960	1175
2017977	2896
2017979	1718
2017980	1263
2017987	3066
2017994	1003
2017999	1003
2018012	3151
2018022	1057
2018023	3236
2018028	1131
2018029	2190
2018030	1172
2018031	2234
2018038	1213
2018039	2278
2018040	3576
2018044	3661
2018045	2087
2018046	5490
2018049	3662
2018050	254
2018051	4001
2018062	4086
2018071	4171
2018074	2333
2018075	1923
2018078	4087
2018079	254
2018545	1003
2018555	751
2018556	254
2019392	1005
2019393	1005
2019394	1003
2020031	1005
2020032	1756
2020033	1259
2020034	1005
2020035	2008
2020036	1003
2020037	1756
2020038	1259
2020039	1005
2020040	1005
2020041	1005
2020683	1005
2020686	1005
2020689	1005
2020690	749
2020691	254
2021238	1005
2021923	1005
2021924	1003
2021925	1003
2022961	2006
2022962	803
2022963	254
2023522	1003
2023523	1005
2024967	1005
2024968	1756
2024969	1259
2024971	751
2024972	254
2024976	1003
2024978	1005
2024979	1003
2024985	1005
2024988	1005
2024989	1003
2024990	1005
2024992	1005
2024993	1005
2024995	1005
2025374	1005
2025375	1756
2025376	1259
2025377	1003
2025378	1005
2026142	1005
2026883	2008
2026885	1003
2027612	2006
2027614	1057
2028562	749
2028563	1259
2029588	2008
2029589	1005
2029590	1005
2029591	2008
2029937	751
2029938	1259
2029939	2010
2029940	1005
2029941	749
2029947	254
2029948	1005
2029949	1005
2029950	1005
2030484	1005
2030487	1005
2030492	1005
2030496	1005
2030497	1003
2030500	751
2030501	254
2031214	659
2031219	751
2031228	2739
2031229	3597
2031230	1630
2031231	3640
2031232	5779
2031233	5951
2031234	6123
2031235	2445
2031236	5478
2031237	6467
2031238	6639
2031239	6811
2031240	2478
2031241	4285
2031242	7069
2031251	3689
2031252	3820
2031253	5196
2031254	8455
2031255	7209
2031256	10255
2031257	8289
2032171	1003
2032183	1005
2032191	1003
2033126	749
2033127	1257
2033129	1057
2033365	1005
2035031	1003
2035037	749
2035038	1259
2035039	2010
2035041	1005
2035042	1005
2035043	751
2035044	1257
2035045	1005
2035046	1005
2035047	2008
2035048	751
2035049	1259
2035051	1005
2035401	1005
2035402	1756
2035403	1259
2035404	1003
2035405	1005
2036142	751
2036143	254
2037071	1003
2037072	1005
2037073	1003
2037566	749
2037567	1257
2037568	1057
2038614	749
2038615	1259
2039636	2008
2039637	1756
2039638	254
2039639	2008
2040018	1756
2040019	1259
2040020	2010
2040021	1005
2040022	1003
2040023	2010
2040025	2010
2040633	2010
2040635	2008
