925006	1
925347	1
925349	157
926138	1
926179	1
926181	215
962798	133
970131	1
970132	179
970202	1
970203	163
970506	1
970507	176
970592	179
970747	1
970764	1
970766	221
971292	176
971398	1
1105599	1
1105601	190
1106300	1
1106301	311
1197432	1635
1257444	1635
1268258	1
1268440	1
1268619	179
1268621	179
1279569	145
1310794	147
1315862	145
1317464	1635
1326776	147
1346137	145
1375877	145
1377466	1635
1391631	147
1391882	147
1402496	147
1412006	147
1424967	145
1436829	147
1437170	147
1437477	1635
1437832	145
1439305	147
1439722	145
1439941	145
1440483	147
1442596	145
1443893	147
1450999	145
1457579	147
1457644	147
1464885	145
1469957	145
1476193	147
1477054	147
1480679	147
1482352	147
1495107	147
1497488	1635
1506041	147
1512714	147
1522655	147
1541878	147
1542803	147
1543105	147
1543390	145
1544612	145
1555713	145
1557489	1635
1575061	147
1580261	147
1580488	145
1589029	147
1590482	147
1600980	145
1606410	147
1606831	147
1617500	1635
1632371	145
1639150	145
1652188	147
1663517	145
1669119	145
1673199	145
1677501	1635
1678692	147
1690158	147
1691349	145
1693755	147
1696150	147
1705761	145
1722309	147
1737502	1635
1741783	145
1774596	145
1775070	147
1777029	147
1797510	1635
1802884	147
1808118	147
1811607	147
1823183	147
1825462	145
1825940	147
1826191	147
1826425	147
1826781	147
1827076	147
1829605	147
1830012	147
1830659	147
1832666	147
1836171	147
1837064	147
1844914	147
1844981	147
1851713	147
1853419	147
1854343	147
1856721	147
1857523	1635
1858767	147
1860379	147
1862381	147
1862971	147
1863465	145
1864249	147
1864732	147
1865338	145
1865861	147
1867575	145
1868034	145
1868692	147
1869117	145
1869986	145
1871803	147
1873410	145
1878969	147
1880157	445
1880166	1504
1880168	445
1880177	3011
1880179	651
1880180	3324
1881347	147
1881805	147
1881898	452
1881902	1640
1881920	1274
1884660	501
1884661	1689
1884662	1274
1885073	2478
1885074	3011
1885075	651
1885076	1108
1885077	457
1885078	651
1885145	4507
1885146	651
1886994	2033
1886995	3540
1887002	1759
1887003	1108
1887508	147
1887807	550
1887808	1787
1887809	3611
1887810	1274
1889384	5657
1889385	651
1889386	1565
1889387	1108
1889388	651
1889971	147
1890063	4507
1890145	5158
1891994	4507
1892743	2117
1892744	4732
1892745	1108
1892746	651
1894384	5158
1894703	655
1894704	5170
1894706	1759
1894707	1108
1895073	4507
1895145	5158
1896178	3110
1896179	2533
1896180	2462
1896181	1971
1896433	5452
1896434	1854
1896435	2440
1896436	1854
1896437	2296
1896438	3994
1896984	4507
1897743	4507
1897811	4199
1897812	2118
1897813	2081
1897814	1274
1898243	739
1898244	2243
1898245	4119
1898368	1108
1898369	651
1898506	145
1899384	5158
1899703	2554
1899704	1953
1899883	3822
1900063	5615
1900113	6077
1900114	1108
1900115	1759
1900145	5158
1901433	5158
1901984	4507
1902353	6161
1902354	1108
1902355	1108
1902356	1759
1902764	4507
1902847	2548
1903243	4507
1904394	5158
1904633	2373
1904634	4992
1904635	1113
1904636	1767
1904703	2554
1904704	1953
1905063	5158
1905113	4507
1905145	5158
1906033	2416
1906034	3922
1906035	2226
1906036	1767
1906433	5158
1906994	4507
1907353	5158
1907647	3822
1907743	4507
1908243	4507
1908646	5965
1908647	459
1908650	1767
1909385	5158
1909634	5170
1909704	2554
1909705	1953
1910064	5158
1910114	4507
1910146	5158
1911034	4516
1911035	654
1911434	5158
1911435	2548
1911436	3078
1911437	1274
1911769	1274
1911771	2267
1911772	4733
1911985	4507
1912354	5158
1912744	4507
1913244	3856
1913245	651
1913646	3862
1914385	5158
1914634	5170
1914704	2554
1914705	1953
1915064	5158
1915114	4507
1915148	6331
1915149	1302
1916034	3862
1916035	1308
1916434	5158
1916985	4507
1917354	5158
1917535	1635
1917744	4507
1917899	6021
1917900	4564
1917901	2466
1917902	2333
1917903	8815
1917904	8712
1917905	6667
1917906	6586
1917907	8169
1917908	9496
1917909	1274
1918244	4507
1918646	3862
1919385	5158
1919634	5170
1919704	3205
1919705	1302
1920064	5158
1920114	4507
1920136	5882
1921034	4516
1921035	654
1921091	4599
1921092	7621
1921093	5903
