1	1972183	post	820	532
1	2031255	post	820	532
1	2090809	post	820	532
1	2150591	post	820	532
1	2209988	post	820	532
1	2270405	post	820	532
1	2328569	post	820	532
1	2387605	post	820	532
1	2446914	post	820	532
1	2506200	post	820	532
1	2566012	post	820	532
1	2624523	post	820	532
1	2683556	post	820	532
1	2743396	post	820	532
1	2801913	post	820	532
1	2861182	post	820	532
1	2923024	post	820	532
1	2980538	post	820	532
1	3039985	post	820	532
1	3099957	post	820	532
