1	67664	post	17	183
1	957064	post	17	183
32	3373	post	17	183
32	24387	post	17	183
32	27741	post	17	183
63	6178	post	17	175
63	30255	post	17	175
94	5037	post	17	183
94	31151	post	17	183
94	61000	post	17	183
125	6632	post	17	175
125	30534	post	17	175
126	1499	post	17	183
126	28197	post	17	183
126	30658	post	17	183
