1	67661	post	16	1
1	957064	post	16	1
32	3371	post	16	1
32	27670	post	16	1
32	27739	post	16	1
63	6175	post	16	1
63	30212	post	16	1
63	30252	post	16	1
94	5034	post	16	1
94	60977	post	16	1
94	60999	post	16	1
125	6630	post	16	1
125	30488	post	16	1
125	30532	post	16	1
126	1496	post	16	1
126	30623	post	16	1
126	30656	post	16	1
